order_id;customer_id;loyalty_balance_before;loyalty_balance_after;loyalty_balance_delta
65036;5884;2,0;2,0;0,0
65037;5944;58,0;58,0;0,0
65038;5971;52,0;57,0;5,0
65039;6081;38,0;43,0;5,0
65040;6109;16,0;21,0;5,0
65041;6140;65,0;65,0;0,0
65042;6180;60,0;60,0;0,0
65043;6324;33,0;33,0;0,0
65044;6365;33,0;33,0;0,0
65045;6386;38,0;38,0;0,0
65046;6418;55,0;55,0;0,0
65047;6435;67,0;67,0;0,0
65048;6461;46,0;46,0;0,0
65049;6466;24,0;29,0;5,0
65050;6472;38,0;48,0;10,0
65051;6707;24,0;24,0;0,0
65052;6779;55,0;55,0;0,0
65053;6825;34,0;39,0;5,0
65054;6887;43,0;43,0;0,0
65055;6911;51,0;51,0;0,0
65056;7087;24,0;29,0;5,0
65057;7135;41,0;46,0;5,0
65058;7191;32,0;32,0;0,0
65059;7281;9,0;19,0;10,0
65060;7415;38,0;43,0;5,0
65061;7550;41,0;46,0;5,0
65062;7769;38,0;48,0;10,0
65063;7949;65,0;65,0;0,0
65064;8176;80,0;85,0;5,0
65065;8231;36,0;36,0;0,0
65066;8265;46,0;51,0;5,0
65067;8267;69,0;69,0;0,0
65068;8303;19,0;24,0;5,0
65069;11;192,0;192,0;0,0
65070;25;162,0;162,0;0,0
65071;56;226,0;241,0;15,0
65072;87;261,0;276,0;15,0
65073;94;94,0;109,0;15,0
65074;111;118,0;118,0;0,0
65075;119;131,0;146,0;15,0
65076;126;124,0;139,0;15,0
65077;141;157,0;172,0;15,0
65078;162;211,0;211,0;0,0
65079;185;93,0;123,0;30,0
65080;191;152,0;152,0;0,0
65081;234;134,0;149,0;15,0
65082;240;62,0;62,0;0,0
65083;260;203,0;218,0;15,0
65084;288;178,0;178,0;0,0
65085;337;140,0;140,0;0,0
65086;384;209,0;224,0;15,0
65087;395;163,0;178,0;15,0
65088;432;89,0;104,0;15,0
65089;439;176,0;176,0;0,0
65090;456;123,0;123,0;0,0
65091;478;78,0;78,0;0,0
65092;482;143,0;173,0;30,0
65093;505;118,0;118,0;0,0
65094;506;102,0;117,0;15,0
65095;510;143,0;158,0;15,0
65096;549;123,0;123,0;0,0
65097;558;141,0;156,0;15,0
65098;567;170,0;185,0;15,0
65099;568;234,0;234,0;0,0
65100;573;90,0;90,0;0,0
65101;581;112,0;127,0;15,0
65102;590;174,0;189,0;15,0
65103;604;154,0;154,0;0,0
65104;621;245,0;245,0;0,0
65105;623;179,0;194,0;15,0
65106;634;170,0;170,0;0,0
65107;650;74,0;74,0;0,0
65108;666;89,0;104,0;15,0
65109;669;145,0;145,0;0,0
65110;682;167,0;182,0;15,0
65111;715;249,0;264,0;15,0
65112;725;149,0;149,0;0,0
65113;727;119,0;119,0;0,0
65114;736;70,0;100,0;30,0
65115;771;161,0;161,0;0,0
65116;778;185,0;185,0;0,0
65117;783;111,0;126,0;15,0
65118;804;71,0;86,0;15,0
65119;805;150,0;150,0;0,0
65120;828;48,0;48,0;0,0
65121;831;102,0;102,0;0,0
65122;877;128,0;173,0;45,0
65123;885;231,0;291,0;60,0
65124;927;62,0;107,0;45,0
65125;939;175,0;190,0;15,0
65126;942;230,0;230,0;0,0
65127;985;182,0;182,0;0,0
65128;988;234,0;234,0;0,0
65129;999;89,0;104,0;15,0
65130;1007;159,0;159,0;0,0
65131;1010;158,0;188,0;30,0
65132;1034;55,0;70,0;15,0
65133;1046;104,0;119,0;15,0
65134;1059;168,0;198,0;30,0
65135;1060;106,0;136,0;30,0
65136;1156;125,0;125,0;0,0
65137;1188;94,0;124,0;30,0
65138;1204;63,0;63,0;0,0
65139;1228;90,0;130,0;40,0
65140;1247;74,0;74,0;0,0
65141;1331;60,0;80,0;20,0
65142;1345;21,0;31,0;10,0
65143;1374;108,0;118,0;10,0
65144;1379;173,0;183,0;10,0
65145;1421;198,0;218,0;20,0
65146;1436;159,0;179,0;20,0
65147;1455;107,0;107,0;0,0
65148;1479;86,0;86,0;0,0
65149;1482;90,0;100,0;10,0
65150;1511;45,0;45,0;0,0
65151;1519;19,0;19,0;0,0
65152;1534;22,0;22,0;0,0
65153;1588;20,0;20,0;0,0
65154;1619;19,0;24,0;5,0
65155;1638;42,0;42,0;0,0
65156;1642;39,0;44,0;5,0
65157;1695;44,0;54,0;10,0
65158;1887;50,0;50,0;0,0
65159;1891;59,0;59,0;0,0
65160;2130;13,0;13,0;0,0
65161;2138;65,0;65,0;0,0
65162;2148;43,0;48,0;5,0
65163;2156;49,0;54,0;5,0
65164;2189;46,0;51,0;5,0
65165;2233;35,0;40,0;5,0
65166;2235;27,0;27,0;0,0
65167;2239;39,0;44,0;5,0
65168;2293;29,0;34,0;5,0
65169;2309;67,0;67,0;0,0
65170;2347;23,0;23,0;0,0
65171;2351;38,0;43,0;5,0
65172;2421;73,0;73,0;0,0
65173;2448;34,0;39,0;5,0
65174;2449;70,0;70,0;0,0
65175;2531;52,0;52,0;0,0
65176;2613;39,0;44,0;5,0
65177;2617;49,0;54,0;5,0
65178;2654;14,0;14,0;0,0
65179;2667;60,0;65,0;5,0
65180;2716;20,0;20,0;0,0
65181;2719;52,0;52,0;0,0
65182;2784;74,0;74,0;0,0
65183;2799;14,0;14,0;0,0
65184;2811;37,0;42,0;5,0
65185;2812;33,0;33,0;0,0
65186;2934;15,0;20,0;5,0
65187;2987;65,0;65,0;0,0
65188;3024;86,0;86,0;0,0
65189;3063;70,0;70,0;0,0
65190;3066;22,0;22,0;0,0
65191;3093;61,0;61,0;0,0
65192;3125;57,0;57,0;0,0
65193;3179;15,0;20,0;5,0
65194;3181;28,0;33,0;5,0
65195;3200;70,0;75,0;5,0
65196;3255;55,0;65,0;10,0
65197;3266;44,0;44,0;0,0
65198;3269;83,0;88,0;5,0
65199;3334;29,0;29,0;0,0
65200;3351;42,0;47,0;5,0
65201;3361;70,0;75,0;5,0
65202;3364;79,0;79,0;0,0
65203;3371;82,0;82,0;0,0
65204;3434;51,0;61,0;10,0
65205;3491;38,0;38,0;0,0
65206;3493;40,0;45,0;5,0
65207;3519;82,0;87,0;5,0
65208;3526;52,0;57,0;5,0
65209;3568;46,0;51,0;5,0
65210;3596;62,0;62,0;0,0
65211;3608;55,0;60,0;5,0
65212;3615;50,0;50,0;0,0
65213;3655;290,0;290,0;0,0
65214;3658;157,0;177,0;20,0
65215;3663;297,0;297,0;0,0
65216;3666;345,0;345,0;0,0
65217;3672;275,0;315,0;40,0
65218;3682;265,0;265,0;0,0
65219;3686;171,0;171,0;0,0
65220;3689;214,0;214,0;0,0
65221;3692;291,0;311,0;20,0
65222;3698;108,0;108,0;0,0
65223;3729;98,0;98,0;0,0
65224;3739;282,0;282,0;0,0
65225;3740;238,0;258,0;20,0
65226;3741;127,0;127,0;0,0
65227;3742;340,0;340,0;0,0
65228;3750;130,0;130,0;0,0
65229;3752;261,0;301,0;40,0
65230;3753;138,0;158,0;20,0
65231;3754;114,0;114,0;0,0
65232;3757;144,0;144,0;0,0
65233;3762;272,0;272,0;0,0
65234;3768;165,0;165,0;0,0
65235;3779;91,0;91,0;0,0
65236;3784;108,0;108,0;0,0
65237;3789;141,0;161,0;20,0
65238;3790;135,0;135,0;0,0
65239;3792;258,0;258,0;0,0
65240;3795;128,0;128,0;0,0
65241;3796;108,0;108,0;0,0
65242;3797;259,0;279,0;20,0
65243;3806;165,0;165,0;0,0
65244;3815;80,0;80,0;0,0
65245;3824;285,0;285,0;0,0
65246;3825;245,0;265,0;20,0
65247;3828;87,0;87,0;0,0
65248;3847;218,0;218,0;0,0
65249;3850;228,0;228,0;0,0
65250;3853;164,0;204,0;40,0
65251;3861;195,0;195,0;0,0
65252;3869;54,0;54,0;0,0
65253;3875;68,0;68,0;0,0
65254;3880;156,0;156,0;0,0
65255;3888;197,0;217,0;20,0
65256;3894;42,0;42,0;0,0
65257;3895;317,0;337,0;20,0
65258;3899;101,0;101,0;0,0
65259;3915;61,0;61,0;0,0
65260;4029;52,0;52,0;0,0
65261;4053;18,0;18,0;0,0
65262;4097;95,0;95,0;0,0
65263;4144;43,0;43,0;0,0
65264;4259;65,0;65,0;0,0
65265;4264;8,0;8,0;0,0
65266;4292;67,0;75,0;8,0
65267;4361;26,0;26,0;0,0
65268;4363;74,0;74,0;0,0
65269;4374;35,0;43,0;8,0
65270;4389;64,0;72,0;8,0
65271;4411;47,0;47,0;0,0
65272;4443;25,0;33,0;8,0
65273;4451;68,0;68,0;0,0
65274;4483;64,0;64,0;0,0
65275;4569;20,0;20,0;0,0
65276;4610;50,0;50,0;0,0
65277;4693;36,0;36,0;0,0
65278;4698;48,0;48,0;0,0
65279;4753;53,0;53,0;0,0
65280;4796;30,0;38,0;8,0
65281;4851;17,0;17,0;0,0
65282;4868;13,0;13,0;0,0
65283;4883;48,0;56,0;8,0
65284;5022;77,0;83,0;6,0
65285;5039;47,0;47,0;0,0
65286;5080;63,0;69,0;6,0
65287;5135;69,0;75,0;6,0
65288;5145;43,0;43,0;0,0
65289;5152;18,0;18,0;0,0
65290;5328;64,0;74,0;10,0
65291;5616;22,0;22,0;0,0
65292;5630;62,0;62,0;0,0
65293;5669;35,0;35,0;0,0
65294;5758;24,0;24,0;0,0
65295;5760;48,0;48,0;0,0
65296;5774;43,0;48,0;5,0
65297;5854;32,0;32,0;0,0
65298;5968;6,0;16,0;10,0
65299;6465;29,0;29,0;0,0
65300;6567;33,0;33,0;0,0
65301;6618;54,0;54,0;0,0
65302;6627;24,0;24,0;0,0
65303;7226;35,0;40,0;5,0
65304;7307;55,0;60,0;5,0
65305;7604;26,0;31,0;5,0
65306;7838;49,0;64,0;15,0
65307;8352;23,0;33,0;10,0
65308;8361;15,0;20,0;5,0
65309;4;165,0;165,0;0,0
65310;19;103,0;118,0;15,0
65311;45;126,0;141,0;15,0
65312;52;116,0;131,0;15,0
65313;91;250,0;250,0;0,0
65314;120;223,0;238,0;15,0
65315;132;149,0;164,0;15,0
65316;209;181,0;181,0;0,0
65317;210;175,0;175,0;0,0
65318;211;130,0;130,0;0,0
65319;215;119,0;134,0;15,0
65320;257;213,0;213,0;0,0
65321;267;131,0;161,0;30,0
65322;270;122,0;122,0;0,0
65323;285;165,0;165,0;0,0
65324;286;140,0;155,0;15,0
65325;294;141,0;156,0;15,0
65326;303;37,0;52,0;15,0
65327;309;158,0;158,0;0,0
65328;318;72,0;87,0;15,0
65329;333;214,0;214,0;0,0
65330;367;106,0;121,0;15,0
65331;370;117,0;117,0;0,0
65332;388;164,0;179,0;15,0
65333;390;76,0;106,0;30,0
65334;423;155,0;170,0;15,0
65335;430;216,0;216,0;0,0
65336;449;149,0;164,0;15,0
65337;454;107,0;107,0;0,0
65338;469;115,0;115,0;0,0
65339;480;164,0;179,0;15,0
65340;482;173,0;173,0;0,0
65341;487;187,0;187,0;0,0
65342;508;77,0;77,0;0,0
65343;549;123,0;123,0;0,0
65344;575;168,0;183,0;15,0
65345;585;167,0;167,0;0,0
65346;603;148,0;148,0;0,0
65347;613;112,0;142,0;30,0
65348;634;170,0;170,0;0,0
65349;651;176,0;176,0;0,0
65350;674;123,0;123,0;0,0
65351;694;117,0;132,0;15,0
65352;704;153,0;153,0;0,0
65353;713;202,0;202,0;0,0
65354;734;57,0;72,0;15,0
65355;743;133,0;133,0;0,0
65356;767;199,0;199,0;0,0
65357;794;109,0;109,0;0,0
65358;795;78,0;108,0;30,0
65359;829;262,0;277,0;15,0
65360;833;92,0;92,0;0,0
65361;839;184,0;184,0;0,0
65362;850;156,0;186,0;30,0
65363;865;160,0;175,0;15,0
65364;883;120,0;135,0;15,0
65365;904;187,0;217,0;30,0
65366;911;168,0;183,0;15,0
65367;925;178,0;193,0;15,0
65368;940;208,0;238,0;30,0
65369;941;75,0;105,0;30,0
65370;990;163,0;178,0;15,0
65371;994;28,0;28,0;0,0
65372;1018;178,0;193,0;15,0
65373;1023;187,0;187,0;0,0
65374;1046;119,0;119,0;0,0
65375;1054;147,0;147,0;0,0
65376;1065;135,0;135,0;0,0
65377;1080;176,0;176,0;0,0
65378;1081;65,0;80,0;15,0
65379;1103;143,0;158,0;15,0
65380;1144;221,0;221,0;0,0
65381;1175;176,0;176,0;0,0
65382;1180;176,0;191,0;15,0
65383;1181;86,0;131,0;45,0
65384;1190;85,0;85,0;0,0
65385;1194;275,0;275,0;0,0
65386;1198;139,0;139,0;0,0
65387;1201;79,0;79,0;0,0
65388;1202;133,0;133,0;0,0
65389;1234;57,0;57,0;0,0
65390;1255;126,0;126,0;0,0
65391;1258;167,0;167,0;0,0
65392;1292;93,0;113,0;20,0
65393;1297;116,0;116,0;0,0
65394;1317;107,0;117,0;10,0
65395;1322;40,0;40,0;0,0
65396;1330;42,0;42,0;0,0
65397;1341;39,0;39,0;0,0
65398;1374;118,0;128,0;10,0
65399;1434;180,0;220,0;40,0
65400;1437;123,0;123,0;0,0
65401;1440;206,0;206,0;0,0
65402;1450;88,0;98,0;10,0
65403;1477;102,0;102,0;0,0
65404;1493;168,0;198,0;30,0
65405;1523;56,0;56,0;0,0
65406;1535;54,0;59,0;5,0
65407;1579;36,0;36,0;0,0
65408;1623;34,0;34,0;0,0
65409;1629;38,0;43,0;5,0
65410;1694;16,0;16,0;0,0
65411;1722;50,0;50,0;0,0
65412;1797;31,0;36,0;5,0
65413;1809;2,0;12,0;10,0
65414;1819;33,0;43,0;10,0
65415;1914;32,0;37,0;5,0
65416;1931;47,0;47,0;0,0
65417;1985;49,0;49,0;0,0
65418;2012;16,0;21,0;5,0
65419;2026;14,0;19,0;5,0
65420;2055;29,0;29,0;0,0
65421;2127;67,0;67,0;0,0
65422;2144;42,0;42,0;0,0
65423;2154;2,0;2,0;0,0
65424;2177;38,0;38,0;0,0
65425;2205;63,0;68,0;5,0
65426;2253;47,0;47,0;0,0
65427;2280;41,0;56,0;15,0
65428;2364;84,0;94,0;10,0
65429;2420;66,0;66,0;0,0
65430;2453;29,0;29,0;0,0
65431;2462;65,0;70,0;5,0
65432;2477;37,0;42,0;5,0
65433;2479;59,0;69,0;10,0
65434;2493;83,0;88,0;5,0
65435;2536;56,0;61,0;5,0
65436;2572;60,0;60,0;0,0
65437;2586;30,0;30,0;0,0
65438;2592;37,0;37,0;0,0
65439;2598;40,0;40,0;0,0
65440;2642;97,0;97,0;0,0
65441;2692;30,0;30,0;0,0
65442;2768;53,0;58,0;5,0
65443;2786;18,0;18,0;0,0
65444;2816;84,0;94,0;10,0
65445;2818;43,0;53,0;10,0
65446;2842;12,0;12,0;0,0
65447;2872;36,0;36,0;0,0
65448;2874;28,0;38,0;10,0
65449;2894;37,0;42,0;5,0
65450;2904;73,0;83,0;10,0
65451;2915;74,0;74,0;0,0
65452;2952;20,0;30,0;10,0
65453;2960;32,0;42,0;10,0
65454;2998;46,0;46,0;0,0
65455;3000;72,0;77,0;5,0
65456;3041;71,0;76,0;5,0
65457;3081;32,0;37,0;5,0
65458;3085;70,0;80,0;10,0
65459;3100;54,0;54,0;0,0
65460;3109;20,0;25,0;5,0
65461;3117;24,0;39,0;15,0
65462;3148;106,0;111,0;5,0
65463;3187;25,0;40,0;15,0
65464;3296;36,0;41,0;5,0
65465;3302;86,0;91,0;5,0
65466;3307;66,0;66,0;0,0
65467;3324;56,0;56,0;0,0
65468;3338;64,0;64,0;0,0
65469;3394;56,0;66,0;10,0
65470;3402;29,0;29,0;0,0
65471;3426;87,0;92,0;5,0
65472;3481;68,0;73,0;5,0
65473;3556;24,0;29,0;5,0
65474;3604;84,0;89,0;5,0
65475;3613;28,0;28,0;0,0
65476;3640;67,0;72,0;5,0
65477;3646;66,0;66,0;0,0
65478;3649;62,0;62,0;0,0
65479;3650;27,0;32,0;5,0
65480;3659;340,0;340,0;0,0
65481;3665;268,0;268,0;0,0
65482;3669;304,0;304,0;0,0
65483;3686;171,0;171,0;0,0
65484;3687;152,0;152,0;0,0
65485;3688;221,0;221,0;0,0
65486;3691;174,0;174,0;0,0
65487;3700;132,0;132,0;0,0
65488;3738;162,0;182,0;20,0
65489;3740;258,0;298,0;40,0
65490;3741;127,0;127,0;0,0
65491;3742;340,0;360,0;20,0
65492;3751;325,0;345,0;20,0
65493;3754;114,0;114,0;0,0
65494;3756;294,0;294,0;0,0
65495;3757;144,0;164,0;20,0
65496;3777;97,0;97,0;0,0
65497;3784;108,0;123,0;15,0
65498;3787;134,0;149,0;15,0
65499;3795;128,0;128,0;0,0
65500;3797;279,0;299,0;20,0
65501;3799;184,0;204,0;20,0
65502;3804;223,0;223,0;0,0
65503;3811;261,0;261,0;0,0
65504;3820;231,0;231,0;0,0
65505;3827;196,0;196,0;0,0
65506;3828;87,0;87,0;0,0
65507;3838;204,0;204,0;0,0
65508;3849;117,0;117,0;0,0
65509;3857;149,0;149,0;0,0
65510;3864;62,0;62,0;0,0
65511;3865;87,0;87,0;0,0
65512;3883;104,0;104,0;0,0
65513;3884;241,0;241,0;0,0
65514;3896;165,0;185,0;20,0
65515;3940;42,0;42,0;0,0
65516;3996;61,0;61,0;0,0
65517;4050;86,0;86,0;0,0
65518;4064;80,0;80,0;0,0
65519;4081;32,0;32,0;0,0
65520;4084;65,0;65,0;0,0
65521;4097;95,0;95,0;0,0
65522;4119;52,0;52,0;0,0
65523;4233;85,0;85,0;0,0
65524;4264;8,0;8,0;0,0
65525;4274;51,0;51,0;0,0
65526;4345;24,0;24,0;0,0
65527;4347;76,0;76,0;0,0
65528;4497;17,0;17,0;0,0
65529;4509;100,0;100,0;0,0
65530;4526;6,0;6,0;0,0
65531;4598;33,0;33,0;0,0
65532;4621;69,0;77,0;8,0
65533;4657;25,0;25,0;0,0
65534;4769;97,0;97,0;0,0
65535;4838;47,0;47,0;0,0
65536;4875;55,0;63,0;8,0
65537;4993;83,0;89,0;6,0
65538;5052;72,0;78,0;6,0
65539;5083;61,0;67,0;6,0
65540;5102;46,0;46,0;0,0
65541;5118;26,0;32,0;6,0
65542;5205;77,0;77,0;0,0
65543;5206;7,0;13,0;6,0
65544;5207;69,0;87,0;18,0
65545;5214;59,0;65,0;6,0
65546;5219;34,0;34,0;0,0
65547;5585;58,0;58,0;0,0
65548;5650;18,0;18,0;0,0
65549;6670;46,0;46,0;0,0
65550;6765;27,0;32,0;5,0
65551;6791;49,0;49,0;0,0
65552;7804;22,0;22,0;0,0
65553;3;156,0;171,0;15,0
65554;29;180,0;195,0;15,0
65555;41;119,0;134,0;15,0
65556;49;69,0;84,0;15,0
65557;73;125,0;125,0;0,0
65558;95;123,0;138,0;15,0
65559;96;155,0;155,0;0,0
65560;106;97,0;97,0;0,0
65561;111;118,0;118,0;0,0
65562;112;72,0;87,0;15,0
65563;134;128,0;143,0;15,0
65564;148;112,0;112,0;0,0
65565;152;123,0;153,0;30,0
65566;169;169,0;169,0;0,0
65567;173;277,0;277,0;0,0
65568;186;108,0;123,0;15,0
65569;221;310,0;310,0;0,0
65570;249;96,0;126,0;30,0
65571;254;116,0;131,0;15,0
65572;259;150,0;165,0;15,0
65573;282;32,0;47,0;15,0
65574;284;63,0;63,0;0,0
65575;297;122,0;137,0;15,0
65576;301;189,0;189,0;0,0
65577;312;258,0;288,0;30,0
65578;318;87,0;102,0;15,0
65579;340;137,0;137,0;0,0
65580;363;142,0;142,0;0,0
65581;381;234,0;249,0;15,0
65582;459;257,0;272,0;15,0
65583;465;67,0;82,0;15,0
65584;487;187,0;187,0;0,0
65585;544;168,0;183,0;15,0
65586;586;197,0;212,0;15,0
65587;589;183,0;183,0;0,0
65588;610;129,0;144,0;15,0
65589;620;195,0;210,0;15,0
65590;631;184,0;184,0;0,0
65591;632;97,0;97,0;0,0
65592;633;56,0;71,0;15,0
65593;644;205,0;205,0;0,0
65594;674;123,0;138,0;15,0
65595;696;109,0;124,0;15,0
65596;705;229,0;244,0;15,0
65597;728;350,0;350,0;0,0
65598;758;207,0;207,0;0,0
65599;771;161,0;176,0;15,0
65600;774;77,0;107,0;30,0
65601;817;201,0;201,0;0,0
65602;829;277,0;277,0;0,0
65603;847;98,0;113,0;15,0
65604;895;183,0;198,0;15,0
65605;896;50,0;65,0;15,0
65606;913;114,0;114,0;0,0
65607;914;132,0;132,0;0,0
65608;953;115,0;130,0;15,0
65609;984;84,0;84,0;0,0
65610;1002;154,0;184,0;30,0
65611;1003;92,0;92,0;0,0
65612;1064;125,0;125,0;0,0
65613;1068;228,0;228,0;0,0
65614;1083;122,0;122,0;0,0
65615;1086;72,0;87,0;15,0
65616;1108;21,0;21,0;0,0
65617;1190;85,0;85,0;0,0
65618;1194;275,0;290,0;15,0
65619;1196;117,0;132,0;15,0
65620;1203;69,0;79,0;10,0
65621;1240;75,0;75,0;0,0
65622;1247;74,0;74,0;0,0
65623;1299;79,0;79,0;0,0
65624;1301;70,0;80,0;10,0
65625;1302;120,0;130,0;10,0
65626;1329;170,0;170,0;0,0
65627;1353;119,0;129,0;10,0
65628;1360;164,0;174,0;10,0
65629;1363;193,0;203,0;10,0
65630;1378;170,0;180,0;10,0
65631;1413;84,0;94,0;10,0
65632;1456;211,0;221,0;10,0
65633;1457;107,0;117,0;10,0
65634;1507;21,0;21,0;0,0
65635;1580;27,0;27,0;0,0
65636;1602;11,0;11,0;0,0
65637;1670;3,0;3,0;0,0
65638;1675;15,0;15,0;0,0
65639;1782;23,0;23,0;0,0
65640;1810;39,0;44,0;5,0
65641;1830;45,0;60,0;15,0
65642;1834;62,0;62,0;0,0
65643;1876;8,0;8,0;0,0
65644;1892;23,0;23,0;0,0
65645;1910;15,0;15,0;0,0
65646;1945;31,0;31,0;0,0
65647;1947;80,0;85,0;5,0
65648;1982;52,0;52,0;0,0
65649;1991;6,0;6,0;0,0
65650;2011;28,0;33,0;5,0
65651;2015;13,0;18,0;5,0
65652;2027;39,0;44,0;5,0
65653;2051;33,0;33,0;0,0
65654;2073;47,0;47,0;0,0
65655;2266;49,0;54,0;5,0
65656;2289;83,0;88,0;5,0
65657;2377;62,0;67,0;5,0
65658;2426;28,0;28,0;0,0
65659;2427;77,0;77,0;0,0
65660;2429;95,0;105,0;10,0
65661;2435;58,0;58,0;0,0
65662;2436;39,0;39,0;0,0
65663;2480;47,0;47,0;0,0
65664;2502;47,0;52,0;5,0
65665;2567;28,0;28,0;0,0
65666;2580;58,0;63,0;5,0
65667;2583;83,0;88,0;5,0
65668;2587;8,0;18,0;10,0
65669;2590;90,0;95,0;5,0
65670;2593;51,0;51,0;0,0
65671;2625;40,0;40,0;0,0
65672;2629;58,0;58,0;0,0
65673;2685;34,0;39,0;5,0
65674;2718;60,0;80,0;20,0
65675;2728;71,0;71,0;0,0
65676;2739;61,0;61,0;0,0
65677;2748;19,0;24,0;5,0
65678;2760;43,0;43,0;0,0
65679;2781;28,0;28,0;0,0
65680;2783;43,0;43,0;0,0
65681;2793;9,0;19,0;10,0
65682;2803;30,0;30,0;0,0
65683;2809;56,0;56,0;0,0
65684;2817;49,0;69,0;20,0
65685;2827;69,0;74,0;5,0
65686;2839;28,0;28,0;0,0
65687;2855;26,0;31,0;5,0
65688;2918;30,0;40,0;10,0
65689;2952;30,0;30,0;0,0
65690;2962;60,0;60,0;0,0
65691;2995;58,0;63,0;5,0
65692;3149;53,0;58,0;5,0
65693;3206;57,0;57,0;0,0
65694;3213;96,0;106,0;10,0
65695;3222;41,0;41,0;0,0
65696;3246;64,0;74,0;10,0
65697;3274;55,0;55,0;0,0
65698;3295;55,0;55,0;0,0
65699;3328;63,0;68,0;5,0
65700;3400;50,0;60,0;10,0
65701;3403;44,0;49,0;5,0
65702;3421;66,0;71,0;5,0
65703;3445;49,0;59,0;10,0
65704;3618;58,0;58,0;0,0
65705;3622;95,0;100,0;5,0
65706;3624;49,0;54,0;5,0
65707;3704;315,0;335,0;20,0
65708;3715;175,0;195,0;20,0
65709;3727;206,0;206,0;0,0
65710;3738;182,0;182,0;0,0
65711;3739;282,0;302,0;20,0
65712;3743;375,0;375,0;0,0
65713;3758;230,0;230,0;0,0
65714;3759;199,0;199,0;0,0
65715;3761;78,0;98,0;20,0
65716;3769;217,0;217,0;0,0
65717;3774;189,0;189,0;0,0
65718;3775;213,0;213,0;0,0
65719;3809;285,0;285,0;0,0
65720;3813;142,0;162,0;20,0
65721;3834;159,0;179,0;20,0
65722;3854;77,0;77,0;0,0
65723;3855;127,0;147,0;20,0
65724;3859;89,0;89,0;0,0
65725;3863;137,0;157,0;20,0
65726;3868;98,0;98,0;0,0
65727;3886;281,0;321,0;40,0
65728;3893;123,0;123,0;0,0
65729;3895;337,0;357,0;20,0
65730;3902;11,0;11,0;0,0
65731;3913;69,0;69,0;0,0
65732;3928;75,0;75,0;0,0
65733;3997;27,0;27,0;0,0
65734;4034;13,0;13,0;0,0
65735;4154;21,0;21,0;0,0
65736;4202;51,0;51,0;0,0
65737;4313;83,0;83,0;0,0
65738;4355;29,0;37,0;8,0
65739;4363;74,0;74,0;0,0
65740;4374;43,0;43,0;0,0
65741;4400;91,0;91,0;0,0
65742;4503;54,0;54,0;0,0
65743;4583;71,0;79,0;8,0
65744;4616;20,0;28,0;8,0
65745;4617;64,0;64,0;0,0
65746;4634;11,0;11,0;0,0
65747;4675;66,0;66,0;0,0
65748;4679;20,0;20,0;0,0
65749;4704;26,0;26,0;0,0
65750;4794;34,0;34,0;0,0
65751;4852;66,0;66,0;0,0
65752;4870;45,0;45,0;0,0
65753;4906;58,0;58,0;0,0
65754;4907;30,0;35,0;5,0
65755;5128;67,0;67,0;0,0
65756;5163;80,0;80,0;0,0
65757;5167;42,0;48,0;6,0
65758;5225;75,0;75,0;0,0
65759;5730;47,0;52,0;5,0
65760;5822;8,0;8,0;0,0
65761;6026;56,0;56,0;0,0
65762;6082;39,0;44,0;5,0
65763;6487;33,0;33,0;0,0
65764;6613;11,0;11,0;0,0
65765;7254;0,0;5,0;5,0
65766;7468;38,0;43,0;5,0
65767;7713;23,0;23,0;0,0
65768;26;181,0;181,0;0,0
65769;44;143,0;143,0;0,0
65770;54;163,0;163,0;0,0
65771;78;171,0;186,0;15,0
65772;83;197,0;197,0;0,0
65773;118;60,0;75,0;15,0
65774;122;179,0;209,0;30,0
65775;163;92,0;107,0;15,0
65776;278;91,0;91,0;0,0
65777;295;155,0;185,0;30,0
65778;297;137,0;137,0;0,0
65779;349;199,0;214,0;15,0
65780;351;143,0;158,0;15,0
65781;365;150,0;165,0;15,0
65782;402;218,0;218,0;0,0
65783;443;239,0;254,0;15,0
65784;449;164,0;164,0;0,0
65785;493;172,0;187,0;15,0
65786;502;121,0;121,0;0,0
65787;523;140,0;155,0;15,0
65788;581;127,0;127,0;0,0
65789;583;155,0;155,0;0,0
65790;595;237,0;237,0;0,0
65791;618;156,0;201,0;45,0
65792;683;80,0;80,0;0,0
65793;729;108,0;108,0;0,0
65794;755;133,0;133,0;0,0
65795;773;185,0;185,0;0,0
65796;784;169,0;184,0;15,0
65797;807;163,0;193,0;30,0
65798;826;113,0;113,0;0,0
65799;834;155,0;155,0;0,0
65800;978;161,0;161,0;0,0
65801;1000;174,0;189,0;15,0
65802;1065;135,0;135,0;0,0
65803;1108;21,0;51,0;30,0
65804;1141;154,0;154,0;0,0
65805;1174;81,0;126,0;45,0
65806;1199;157,0;172,0;15,0
65807;1216;47,0;47,0;0,0
65808;1234;57,0;67,0;10,0
65809;1284;84,0;84,0;0,0
65810;1322;40,0;40,0;0,0
65811;1349;107,0;107,0;0,0
65812;1366;55,0;55,0;0,0
65813;1372;122,0;152,0;30,0
65814;1388;90,0;90,0;0,0
65815;1441;180,0;180,0;0,0
65816;1458;66,0;76,0;10,0
65817;1521;37,0;42,0;5,0
65818;1593;34,0;34,0;0,0
65819;1606;14,0;14,0;0,0
65820;1617;31,0;31,0;0,0
65821;1699;19,0;19,0;0,0
65822;1716;33,0;33,0;0,0
