cancellation_id;order_date;customer_id;segment_id;location_id;arrival_time;finish_cooking;kitchen_time_minutes;wait_time_minutes;max_wait_time_minutes
7990;2024-10-25;3543;2;3;2024-10-25 11:04:00;;;64,48;45,0
7991;2024-10-25;3672;3;1;2024-10-25 14:19:00;;;113,65;60,0
7992;2024-10-25;3686;3;1;2024-10-25 11:20:00;;;292,65;60,0
7993;2024-10-25;3696;3;1;2024-10-25 11:33:00;;;279,65;60,0
7994;2024-10-25;3718;3;1;2024-10-25 12:37:00;;;215,65;60,0
7995;2024-10-25;3725;3;1;2024-10-25 12:25:00;;;236,42;60,0
7996;2024-10-25;3746;3;1;2024-10-25 11:20:00;;;301,42;60,0
7997;2024-10-25;3749;3;1;2024-10-25 12:45:00;;;216,42;60,0
7998;2024-10-25;3816;3;2;2024-10-25 10:12:00;;;125,26;60,0
7999;2024-10-25;3859;3;3;2024-10-25 12:50:00;;;171,11;60,0
8000;2024-10-25;3944;4;1;2024-10-25 13:29:00;;;184,0;60,0
8001;2024-10-25;4030;4;1;2024-10-25 13:33:00;;;185,85;60,0
8002;2024-10-25;4087;4;1;2024-10-25 13:15:00;;;204,0;60,0
8003;2024-10-25;4218;4;1;2024-10-25 12:03:00;;;277,82;60,0
8004;2024-10-25;4513;4;2;2024-10-25 12:29:00;2024-10-25 13:44:24;75,41;56,23;60,0
8005;2024-10-25;4584;4;3;2024-10-25 11:39:00;;;245,65;60,0
8006;2024-10-25;4882;4;3;2024-10-25 12:14:00;;;248,83;60,0
8007;2024-10-25;4930;5;1;2024-10-25 10:09:00;;;393,51;45,0
8008;2024-10-25;4960;5;1;2024-10-25 15:16:00;;;86,51;45,0
8009;2024-10-25;4963;5;1;2024-10-25 16:20:00;2024-10-25 17:05:42;45,72;22,51;45,0
8010;2024-10-25;4964;5;1;2024-10-25 12:58:00;;;224,51;45,0
8011;2024-10-25;4969;5;1;2024-10-25 10:53:00;;;349,51;45,0
8012;2024-10-25;5001;5;2;2024-10-25 10:47:00;;;158,23;45,0
8013;2024-10-25;5172;5;2;2024-10-25 12:38:00;;;58,99;45,0
8014;2024-10-25;5486;6;1;2024-10-25 13:58:00;;;177,42;90,0
8015;2024-10-25;5600;6;2;2024-10-25 10:07:00;;;233,18;90,0
8016;2024-10-25;5787;6;2;2024-10-25 11:19:00;;;243,11;90,0
8017;2024-10-25;5812;6;2;2024-10-25 13:05:00;;;137,11;90,0
8018;2024-10-25;5949;6;2;2024-10-25 12:56:00;;;182,37;90,0
8019;2024-10-25;6025;6;2;2024-10-25 14:29:00;2024-10-25 16:02:47;93,79;89,37;90,0
8020;2024-10-25;6164;6;2;2024-10-25 11:20:00;;;300,16;90,0
8021;2024-10-25;6452;6;2;2024-10-25 10:03:00;;;404,01;90,0
8022;2024-10-25;6502;6;2;2024-10-25 14:21:00;;;148,08;90,0
8023;2024-10-25;6515;6;2;2024-10-25 13:39:00;;;190,08;90,0
8024;2024-10-25;6677;6;2;2024-10-25 14:16:00;;;175,88;90,0
8025;2024-10-25;6815;6;2;2024-10-25 13:45:00;;;206,88;90,0
8026;2024-10-25;6835;6;2;2024-10-25 15:26:00;;;105,88;90,0
8027;2024-10-25;6901;6;2;2024-10-25 15:07:00;;;124,88;90,0
8028;2024-10-25;6956;6;2;2024-10-25 14:51:00;;;140,88;90,0
8029;2024-10-25;7137;6;2;2024-10-25 15:50:00;2024-10-25 17:30:21;100,36;81,88;90,0
8030;2024-10-25;7143;6;2;2024-10-25 12:33:00;;;278,88;90,0
8031;2024-10-25;7165;6;2;2024-10-25 15:02:00;;;129,88;90,0
8032;2024-10-25;7182;6;2;2024-10-25 10:36:00;;;395,88;90,0
8033;2024-10-25;7263;6;2;2024-10-25 12:09:00;;;315,55;90,0
8034;2024-10-25;7297;6;2;2024-10-25 14:21:00;;;183,55;90,0
8035;2024-10-25;7334;6;2;2024-10-25 13:03:00;;;262,3;90,0
8036;2024-10-25;7626;6;2;2024-10-25 12:33:00;;;304,49;90,0
8037;2024-10-25;7677;6;2;2024-10-25 16:01:00;;;96,49;90,0
8038;2024-10-25;7698;6;2;2024-10-25 12:24:00;;;313,49;90,0
8039;2024-10-25;7700;6;2;2024-10-25 15:08:00;;;149,49;90,0
8040;2024-10-25;7789;6;2;2024-10-25 15:50:00;;;107,49;90,0
8041;2024-10-25;7836;6;2;2024-10-25 13:18:00;;;259,49;90,0
8042;2024-10-25;8180;6;3;2024-10-25 12:12:00;;;284,14;90,0
8043;2024-10-25;8268;6;3;2024-10-25 11:15:00;;;341,14;90,0
8044;2024-10-25;8358;6;3;2024-10-25 15:44:00;2024-10-25 17:16:18;92,3;72,14;90,0
8045;2024-10-26;1080;1;1;2024-10-26 10:20:00;;;151,73;40,0
8046;2024-10-26;1123;1;1;2024-10-26 10:44:00;;;165,08;40,0
8047;2024-10-26;1566;2;1;2024-10-26 12:53:00;2024-10-26 13:56:04;63,08;44,35;45,0
8048;2024-10-26;1698;2;1;2024-10-26 11:37:00;;;153,75;45,0
8049;2024-10-26;3414;2;3;2024-10-26 11:15:00;2024-10-26 12:02:43;47,73;34,46;45,0
8050;2024-10-26;3641;2;3;2024-10-26 12:36:00;2024-10-26 13:27:14;51,24;41,03;45,0
8051;2024-10-26;3671;3;1;2024-10-26 12:27:00;;;134,48;60,0
8052;2024-10-26;3701;3;1;2024-10-26 11:58:00;;;163,48;60,0
8053;2024-10-26;3727;3;1;2024-10-26 13:33:00;;;68,48;60,0
8054;2024-10-26;3731;3;1;2024-10-26 12:53:00;;;108,48;60,0
8055;2024-10-26;3792;3;1;2024-10-26 14:19:00;2024-10-26 15:29:51;70,86;54,48;60,0
8056;2024-10-26;3832;3;1;2024-10-26 10:59:00;;;254,48;60,0
8057;2024-10-26;3936;4;1;2024-10-26 11:35:00;;;230,38;60,0
8058;2024-10-26;3954;4;1;2024-10-26 14:22:00;;;63,38;60,0
8059;2024-10-26;3976;4;1;2024-10-26 13:48:00;;;97,38;60,0
8060;2024-10-26;3984;4;1;2024-10-26 13:43:00;;;102,38;60,0
8061;2024-10-26;4103;4;1;2024-10-26 12:39:00;;;188,48;60,0
8062;2024-10-26;4159;4;1;2024-10-26 13:20:00;;;158,33;60,0
8063;2024-10-26;4531;4;3;2024-10-26 13:28:00;;;88,54;60,0
8064;2024-10-26;4624;4;3;2024-10-26 12:54:00;;;136,05;60,0
8065;2024-10-26;4687;4;3;2024-10-26 11:58:00;;;229,36;60,0
8066;2024-10-26;4817;4;3;2024-10-26 13:30:00;;;181,77;60,0
8067;2024-10-26;4826;4;3;2024-10-26 12:29:00;;;242,77;60,0
8068;2024-10-26;4827;4;3;2024-10-26 12:24:00;;;247,77;60,0
8069;2024-10-26;4920;5;1;2024-10-26 10:01:00;;;378,01;45,0
8070;2024-10-26;4933;5;1;2024-10-26 11:04:00;;;315,01;45,0
8071;2024-10-26;4940;5;1;2024-10-26 11:23:00;;;296,01;45,0
8072;2024-10-26;4977;5;1;2024-10-26 11:45:00;;;274,01;45,0
8073;2024-10-26;5111;5;2;2024-10-26 11:00:00;;;179,34;45,0
8074;2024-10-26;5134;5;2;2024-10-26 11:35:00;;;144,34;45,0
8075;2024-10-26;5148;5;2;2024-10-26 11:11:00;;;168,34;45,0
8076;2024-10-26;5215;5;2;2024-10-26 12:13:00;;;176,98;45,0
8077;2024-10-26;5255;5;2;2024-10-26 12:06:00;;;183,98;45,0
8078;2024-10-26;5277;5;3;2024-10-26 11:05:00;;;353,35;45,0
8079;2024-10-26;5373;5;3;2024-10-26 13:43:00;;;195,35;45,0
8080;2024-10-26;6378;6;2;2024-10-26 14:02:00;;;114,14;90,0
8081;2024-10-26;6982;6;2;2024-10-26 14:54:00;2024-10-26 16:24:03;90,06;74,89;90,0
8082;2024-10-26;7006;6;2;2024-10-26 10:16:00;;;352,89;90,0
8083;2024-10-26;7710;6;2;2024-10-26 10:39:00;;;332,43;90,0
8084;2024-10-26;8339;6;3;2024-10-26 13:23:00;;;222,34;90,0
8085;2024-10-27;1543;2;1;2024-10-27 11:43:00;;;78,36;45,0
8086;2024-10-27;1590;2;1;2024-10-27 13:28:00;;;74,64;45,0
8087;2024-10-27;1714;2;1;2024-10-27 13:33:00;;;150,18;45,0
8088;2024-10-27;1730;2;1;2024-10-27 15:13:00;;;50,18;45,0
8089;2024-10-27;3374;2;3;2024-10-27 10:24:00;;;103,52;45,0
8090;2024-10-27;3491;2;3;2024-10-27 12:02:00;2024-10-27 12:56:07;54,13;38,18;45,0
8091;2024-10-27;3673;3;1;2024-10-27 13:17:00;;;166,18;60,0
8092;2024-10-27;3714;3;1;2024-10-27 12:20:00;;;226,91;60,0
8093;2024-10-27;3732;3;1;2024-10-27 13:04:00;;;182,91;60,0
8094;2024-10-27;3839;3;1;2024-10-27 12:50:00;;;209,87;60,0
8095;2024-10-27;3872;3;3;2024-10-27 10:07:00;;;167,89;60,0
8096;2024-10-27;3969;4;1;2024-10-27 14:04:00;;;156,07;60,0
8097;2024-10-27;4083;4;1;2024-10-27 12:17:00;;;282,48;60,0
8098;2024-10-27;4095;4;1;2024-10-27 12:32:00;;;267,48;60,0
8099;2024-10-27;4130;4;1;2024-10-27 13:21:00;;;218,48;60,0
8100;2024-10-27;4280;4;2;2024-10-27 11:33:00;;;64,17;60,0
8101;2024-10-27;4490;4;2;2024-10-27 11:04:00;;;121,53;60,0
8102;2024-10-27;4567;4;3;2024-10-27 11:12:00;;;102,89;60,0
8103;2024-10-27;4896;5;1;2024-10-27 12:58:00;;;242,15;45,0
8104;2024-10-27;5074;5;2;2024-10-27 11:42:00;;;84,68;45,0
8105;2024-10-27;5097;5;2;2024-10-27 11:46:00;;;80,68;45,0
8106;2024-10-27;5169;5;2;2024-10-27 12:03:00;;;68,24;45,0
8107;2024-10-27;5220;5;2;2024-10-27 10:33:00;;;158,24;45,0
8108;2024-10-27;5332;5;3;2024-10-27 11:07:00;;;134,4;45,0
8109;2024-10-27;7696;6;2;2024-10-27 12:57:00;;;140,09;90,0
8110;2024-10-28;3561;2;3;2024-10-28 10:45:00;;;80,35;45,0
8111;2024-10-28;4696;4;3;2024-10-28 13:26:00;2024-10-28 14:36:50;70,84;55,15;60,0
8112;2024-10-28;4711;4;3;2024-10-28 11:45:00;;;219,37;60,0
8113;2024-10-28;4729;4;3;2024-10-28 13:55:00;;;89,37;60,0
8114;2024-10-28;4805;4;3;2024-10-28 13:02:00;;;144,57;60,0
8115;2024-10-28;4928;5;1;2024-10-28 11:21:00;;;60,28;45,0
8116;2024-10-28;5266;5;3;2024-10-28 10:13:00;;;342,92;45,0
8117;2024-10-28;5268;5;3;2024-10-28 13:52:00;;;123,92;45,0
8118;2024-10-28;5269;5;3;2024-10-28 10:14:00;;;341,92;45,0
8119;2024-10-28;5280;5;3;2024-10-28 10:16:00;;;339,92;45,0
8120;2024-10-28;5287;5;3;2024-10-28 10:32:00;;;323,92;45,0
8121;2024-10-28;5303;5;3;2024-10-28 11:54:00;;;241,92;45,0
8122;2024-10-28;5345;5;3;2024-10-28 13:09:00;;;166,92;45,0
8123;2024-10-28;5347;5;3;2024-10-28 11:11:00;;;284,92;45,0
8124;2024-10-28;6339;6;2;2024-10-28 10:53:00;;;136,4;90,0
8125;2024-10-28;6767;6;2;2024-10-28 11:48:00;;;99,09;90,0
8126;2024-10-28;6967;6;2;2024-10-28 10:55:00;;;152,09;90,0
8127;2024-10-28;6976;6;2;2024-10-28 11:55:00;;;92,09;90,0
8128;2024-10-28;7485;6;2;2024-10-28 13:12:00;;;96,24;90,0
8129;2024-10-28;7492;6;2;2024-10-28 11:03:00;;;225,24;90,0
8130;2024-10-28;7560;6;2;2024-10-28 13:39:00;2024-10-28 15:15:06;96,1;79,0;90,0
8131;2024-10-28;7668;6;2;2024-10-28 10:18:00;;;297,36;90,0
8132;2024-10-28;7796;6;2;2024-10-28 13:29:00;;;117,09;90,0
8133;2024-10-28;7849;6;2;2024-10-28 13:31:00;;;115,09;90,0
8134;2024-10-28;7896;6;2;2024-10-28 14:03:00;2024-10-28 15:41:22;98,38;83,09;90,0
8135;2024-10-28;8338;6;3;2024-10-28 12:24:00;;;282,69;90,0
8136;2024-10-29;3237;2;3;2024-10-29 10:56:00;;;53,66;45,0
8137;2024-10-29;4708;4;3;2024-10-29 12:34:00;;;210,36;60,0
8138;2024-10-29;4725;4;3;2024-10-29 11:46:00;;;258,36;60,0
8139;2024-10-29;4795;4;3;2024-10-29 10:52:00;;;312,36;60,0
8140;2024-10-29;4808;4;3;2024-10-29 14:56:00;;;68,36;60,0
8141;2024-10-29;4874;4;3;2024-10-29 12:50:00;;;219,31;60,0
8142;2024-10-29;5029;5;2;2024-10-29 11:08:00;;;140,26;45,0
8143;2024-10-29;5090;5;2;2024-10-29 12:29:00;;;59,26;45,0
8144;2024-10-29;5129;5;2;2024-10-29 11:22:00;;;145,24;45,0
8145;2024-10-29;5153;5;2;2024-10-29 11:18:00;;;149,24;45,0
8146;2024-10-29;5165;5;2;2024-10-29 11:49:00;;;118,24;45,0
8147;2024-10-29;5207;5;2;2024-10-29 10:07:00;;;220,24;45,0
8148;2024-10-29;5298;5;3;2024-10-29 10:25:00;;;364,31;45,0
8149;2024-10-29;5347;5;3;2024-10-29 13:12:00;;;197,31;45,0
8150;2024-10-29;5350;5;3;2024-10-29 11:27:00;;;302,31;45,0
8151;2024-10-29;5794;6;2;2024-10-29 13:09:00;2024-10-29 14:51:07;102,12;85,56;90,0
8152;2024-10-29;6315;6;2;2024-10-29 14:43:00;;;107,46;90,0
8153;2024-10-29;6428;6;2;2024-10-29 11:09:00;;;321,46;90,0
8154;2024-10-29;6553;6;2;2024-10-29 14:23:00;;;127,46;90,0
8155;2024-10-29;6572;6;2;2024-10-29 14:34:00;;;116,46;90,0
8156;2024-10-29;6615;6;2;2024-10-29 10:15:00;;;375,46;90,0
8157;2024-10-29;6616;6;2;2024-10-29 11:19:00;;;311,46;90,0
8158;2024-10-29;6765;6;2;2024-10-29 11:17:00;;;313,46;90,0
8159;2024-10-29;7180;6;2;2024-10-29 12:10:00;;;290,83;90,0
8160;2024-10-29;7211;6;2;2024-10-29 10:48:00;;;372,83;90,0
8161;2024-10-29;7317;6;2;2024-10-29 14:53:00;;;127,83;90,0
8162;2024-10-29;7355;6;2;2024-10-29 14:56:00;;;124,83;90,0
8163;2024-10-29;7395;6;2;2024-10-29 14:26:00;;;154,83;90,0
8164;2024-10-29;7470;6;2;2024-10-29 10:31:00;;;389,83;90,0
8165;2024-10-29;7525;6;2;2024-10-29 15:23:00;;;98,66;90,0
8166;2024-10-29;7528;6;2;2024-10-29 14:57:00;;;124,66;90,0
8167;2024-10-29;7760;6;2;2024-10-29 14:34:00;;;163,51;90,0
8168;2024-10-29;7927;6;2;2024-10-29 12:07:00;;;316,43;90,0
8169;2024-10-29;7936;6;3;2024-10-29 13:28:00;;;181,31;90,0
8170;2024-10-29;8051;6;3;2024-10-29 14:29:00;;;120,31;90,0
8171;2024-10-29;8206;6;3;2024-10-29 14:58:00;;;93,55;90,0
8172;2024-10-29;8272;6;3;2024-10-29 12:05:00;;;277,77;90,0
8173;2024-10-29;8287;6;3;2024-10-29 13:24:00;;;198,77;90,0
8174;2024-10-30;4677;4;3;2024-10-30 11:55:00;;;72,93;60,0
8175;2024-10-30;4787;4;3;2024-10-30 13:42:00;;;142,69;60,0
8176;2024-10-30;5265;5;3;2024-10-30 11:20:00;;;303,18;45,0
8177;2024-10-30;5282;5;3;2024-10-30 14:44:00;;;99,18;45,0
8178;2024-10-30;5286;5;3;2024-10-30 11:09:00;;;314,18;45,0
8179;2024-10-30;5306;5;3;2024-10-30 11:17:00;;;306,18;45,0
8180;2024-10-30;5351;5;3;2024-10-30 13:56:00;;;147,18;45,0
8181;2024-10-30;6925;6;2;2024-10-30 10:23:00;;;183,69;90,0
8182;2024-10-30;6931;6;2;2024-10-30 10:10:00;;;196,69;90,0
8183;2024-10-30;6940;6;2;2024-10-30 12:00:00;2024-10-30 13:48:23;108,39;86,69;90,0
8184;2024-10-30;7138;6;2;2024-10-30 10:23:00;;;184,43;90,0
8185;2024-10-30;7150;6;2;2024-10-30 12:09:00;2024-10-30 13:39:00;90,0;78,43;90,0
8186;2024-10-30;7536;6;2;2024-10-30 11:23:00;;;208,11;90,0
8187;2024-10-30;7952;6;3;2024-10-30 13:06:00;;;197,18;90,0
8188;2024-10-30;8050;6;3;2024-10-30 12:53:00;;;210,18;90,0
8189;2024-10-30;8145;6;3;2024-10-30 14:15:00;;;129,96;90,0
8190;2024-10-30;8185;6;3;2024-10-30 14:07:00;;;137,96;90,0
8191;2024-10-31;4889;5;1;2024-10-31 10:41:00;;;92,44;45,0
8192;2024-10-31;4915;5;1;2024-10-31 11:44:00;2024-10-31 12:36:55;52,93;35,52;45,0
8193;2024-10-31;4967;5;1;2024-10-31 11:40:00;;;54,1;45,0
8194;2024-10-31;5061;5;2;2024-10-31 10:02:00;;;58,56;45,0
8195;2024-10-31;5257;5;3;2024-10-31 10:16:00;;;86,83;45,0
8196;2024-10-31;5413;6;1;2024-10-31 11:07:00;;;142,16;90,0
8197;2024-10-31;5495;6;1;2024-10-31 11:50:00;;;99,16;90,0
8198;2024-10-31;5571;6;1;2024-10-31 11:32:00;;;117,16;90,0
8199;2024-10-31;6267;6;2;2024-10-31 10:50:00;;;161,73;90,0
8200;2024-10-31;6683;6;2;2024-10-31 14:18:00;;;102,46;90,0
8201;2024-10-31;6945;6;2;2024-10-31 12:02:00;;;250,87;90,0
8202;2024-10-31;7052;6;2;2024-10-31 10:24:00;;;348,87;90,0
8203;2024-10-31;7107;6;2;2024-10-31 12:22:00;;;239,64;90,0
8204;2024-10-31;7136;6;2;2024-10-31 14:55:00;;;102,13;90,0
8205;2024-10-31;7226;6;2;2024-10-31 15:45:00;2024-10-31 17:31:21;106,36;83,63;90,0
8206;2024-10-31;7246;6;2;2024-10-31 13:25:00;;;223,63;90,0
8207;2024-10-31;7349;6;2;2024-10-31 10:54:00;;;378,65;90,0
8208;2024-10-31;7451;6;2;2024-10-31 15:13:00;;;120,94;90,0
8209;2024-10-31;7599;6;2;2024-10-31 10:17:00;;;416,94;90,0
8210;2024-10-31;7628;6;2;2024-10-31 11:45:00;;;328,94;90,0
8211;2024-10-31;7753;6;2;2024-10-31 10:56:00;;;377,94;90,0
8212;2024-10-31;8326;6;3;2024-10-31 10:12:00;;;170,29;90,0
8213;2024-11-01;3516;2;3;2024-11-01 12:19:00;2024-11-01 13:07:25;48,42;29,74;45,0
8214;2024-11-01;3573;2;3;2024-11-01 10:28:00;;;167,71;45,0
8215;2024-11-01;3625;2;3;2024-11-01 11:51:00;;;125,86;45,0
8216;2024-11-01;3665;3;1;2024-11-01 11:25:00;;;152,29;60,0
8217;2024-11-01;3711;3;1;2024-11-01 14:37:00;;;92,99;60,0
8218;2024-11-01;3745;3;1;2024-11-01 12:34:00;;;231,39;60,0
8219;2024-11-01;3821;3;3;2024-11-01 14:02:00;;;139,98;60,0
8220;2024-11-01;3844;3;1;2024-11-01 13:39:00;;;183,86;60,0
8221;2024-11-01;3845;3;3;2024-11-01 14:24:00;;;132,63;60,0
8222;2024-11-01;3887;3;3;2024-11-01 11:43:00;;;304,93;60,0
8223;2024-11-01;3892;3;3;2024-11-01 12:39:00;;;248,93;60,0
8224;2024-11-01;3898;3;3;2024-11-01 12:16:00;;;271,93;60,0
8225;2024-11-01;3969;4;1;2024-11-01 11:38:00;;;325,87;60,0
8226;2024-11-01;4228;4;1;2024-11-01 11:38:00;;;337,83;60,0
8227;2024-11-01;4518;4;3;2024-11-01 13:48:00;;;200,45;60,0
8228;2024-11-01;4915;5;1;2024-11-01 12:17:00;;;298,83;45,0
8229;2024-11-01;4918;5;1;2024-11-01 15:17:00;;;118,83;45,0
8230;2024-11-01;4958;5;1;2024-11-01 10:00:00;;;435,83;45,0
8231;2024-11-01;5289;5;3;2024-11-01 11:08:00;;;397,04;45,0
8232;2024-11-01;5312;5;3;2024-11-01 12:24:00;;;321,04;45,0
8233;2024-11-01;5319;5;3;2024-11-01 12:26:00;;;319,04;45,0
8234;2024-11-01;5343;5;3;2024-11-01 10:22:00;;;443,04;45,0
8235;2024-11-01;5367;5;3;2024-11-01 15:16:00;;;149,04;45,0
8236;2024-11-01;5388;5;3;2024-11-01 11:37:00;;;368,04;45,0
8237;2024-11-01;5918;6;2;2024-11-01 12:53:00;;;151,96;90,0
8238;2024-11-01;6011;6;2;2024-11-01 10:12:00;;;386,02;90,0
8239;2024-11-01;6075;6;2;2024-11-01 10:45:00;;;353,02;90,0
8240;2024-11-01;6138;6;2;2024-11-01 13:21:00;;;197,02;90,0
8241;2024-11-01;6147;6;2;2024-11-01 15:23:00;2024-11-01 16:59:35;96,59;75,02;90,0
8242;2024-11-01;6306;6;2;2024-11-01 14:46:00;;;112,02;90,0
8243;2024-11-01;6324;6;2;2024-11-01 12:07:00;;;271,02;90,0
8244;2024-11-01;6341;6;2;2024-11-01 11:59:00;;;279,02;90,0
8245;2024-11-01;6443;6;2;2024-11-01 14:05:00;;;153,02;90,0
8246;2024-11-01;6486;6;2;2024-11-01 13:15:00;;;203,02;90,0
8247;2024-11-01;6489;6;2;2024-11-01 13:17:00;;;201,02;90,0
8248;2024-11-01;6523;6;2;2024-11-01 14:31:00;;;127,02;90,0
8249;2024-11-01;6854;6;2;2024-11-01 10:31:00;;;378,78;90,0
8250;2024-11-01;7144;6;2;2024-11-01 13:33:00;;;196,78;90,0
8251;2024-11-01;7293;6;2;2024-11-01 12:56:00;;;247,32;90,0
8252;2024-11-01;7320;6;2;2024-11-01 15:13:00;;;117,13;90,0
8253;2024-11-01;7393;6;2;2024-11-01 14:12:00;;;178,13;90,0
8254;2024-11-01;7559;6;2;2024-11-01 10:53:00;;;377,13;90,0
8255;2024-11-01;7589;6;2;2024-11-01 14:45:00;;;145,13;90,0
8256;2024-11-01;7636;6;2;2024-11-01 14:31:00;;;161,26;90,0
8257;2024-11-01;7666;6;2;2024-11-01 14:15:00;;;177,26;90,0
8258;2024-11-01;7778;6;2;2024-11-01 14:27:00;;;165,26;90,0
8259;2024-11-01;7830;6;2;2024-11-01 10:45:00;;;387,26;90,0
8260;2024-11-01;8076;6;3;2024-11-01 10:09:00;;;456,04;90,0
8261;2024-11-01;8322;6;3;2024-11-01 11:25:00;;;380,04;90,0
8262;2024-11-02;1721;2;1;2024-11-02 12:47:00;;;77,78;45,0
8263;2024-11-02;3247;2;3;2024-11-02 11:36:00;2024-11-02 12:31:09;55,15;31,95;45,0
8264;2024-11-02;3525;2;3;2024-11-02 11:56:00;2024-11-02 12:59:18;63,31;42,49;45,0
8265;2024-11-02;3603;2;3;2024-11-02 10:42:00;;;124,67;45,0
8266;2024-11-02;3660;3;1;2024-11-02 10:26:00;;;306,36;60,0
8267;2024-11-02;3662;3;1;2024-11-02 11:51:00;;;221,36;60,0
8268;2024-11-02;3689;3;1;2024-11-02 11:52:00;;;220,36;60,0
8269;2024-11-02;3708;3;1;2024-11-02 12:34:00;;;178,48;60,0
8270;2024-11-02;3709;3;1;2024-11-02 12:23:00;;;189,48;60,0
8271;2024-11-02;3711;3;1;2024-11-02 12:32:00;;;180,48;60,0
8272;2024-11-02;3714;3;3;2024-11-02 12:03:00;;;116,85;60,0
8273;2024-11-02;3722;3;1;2024-11-02 12:24:00;;;188,48;60,0
8274;2024-11-02;3752;3;1;2024-11-02 14:20:00;;;83,06;60,0
8275;2024-11-02;3753;3;1;2024-11-02 14:08:00;;;95,06;60,0
8276;2024-11-02;3775;3;3;2024-11-02 11:19:00;;;234,21;60,0
8277;2024-11-02;3806;3;3;2024-11-02 13:54:00;;;107,45;60,0
8278;2024-11-02;3812;3;3;2024-11-02 14:21:00;;;81,45;60,0
8279;2024-11-02;3825;3;3;2024-11-02 10:04:00;;;338,45;60,0
8280;2024-11-02;3861;3;3;2024-11-02 12:57:00;;;189,15;60,0
8281;2024-11-02;3877;3;3;2024-11-02 12:57:00;;;220,41;60,0
8282;2024-11-02;3890;3;2;2024-11-02 10:06:00;;;72,96;60,0
8283;2024-11-02;3956;4;1;2024-11-02 14:29:00;;;101,36;60,0
8284;2024-11-02;3960;4;1;2024-11-02 13:01:00;;;189,36;60,0
8285;2024-11-02;3969;4;1;2024-11-02 13:19:00;;;171,36;60,0
8286;2024-11-02;3997;4;1;2024-11-02 13:41:00;;;149,36;60,0
8287;2024-11-02;4008;4;1;2024-11-02 14:06:00;;;124,36;60,0
8288;2024-11-02;4016;4;1;2024-11-02 11:10:00;;;300,36;60,0
8289;2024-11-02;4117;4;1;2024-11-02 12:57:00;;;201,81;60,0
8290;2024-11-02;4147;4;1;2024-11-02 12:38:00;;;221,29;60,0
8291;2024-11-02;4241;4;1;2024-11-02 12:57:00;;;202,29;60,0
8292;2024-11-02;4266;4;3;2024-11-02 13:57:00;;;168,12;60,0
8293;2024-11-02;4356;4;3;2024-11-02 14:44:00;;;121,12;60,0
8294;2024-11-02;4558;4;3;2024-11-02 12:55:00;;;230,12;60,0
8295;2024-11-02;4651;4;3;2024-11-02 13:24:00;;;215,85;60,0
8296;2024-11-02;4705;4;3;2024-11-02 12:23:00;;;278,19;60,0
8297;2024-11-02;4745;4;3;2024-11-02 13:02:00;;;239,19;60,0
8298;2024-11-02;4754;4;3;2024-11-02 16:07:00;2024-11-02 17:21:25;74,42;54,19;60,0
8299;2024-11-02;4907;5;1;2024-11-02 13:37:00;;;162,29;45,0
8300;2024-11-02;7127;6;2;2024-11-02 12:13:00;;;92,83;90,0
8301;2024-11-02;7275;6;2;2024-11-02 11:30:00;;;135,83;90,0
8302;2024-11-03;2829;2;3;2024-11-03 10:29:00;;;76,37;45,0
8303;2024-11-03;2960;2;3;2024-11-03 11:48:00;;;56,33;45,0
8304;2024-11-03;3065;2;3;2024-11-03 11:12:00;;;155,03;45,0
8305;2024-11-03;3169;2;3;2024-11-03 11:59:00;;;122,43;45,0
8306;2024-11-03;3190;2;3;2024-11-03 11:50:00;;;131,43;45,0
8307;2024-11-03;3429;2;3;2024-11-03 11:51:00;;;304,4;45,0
8308;2024-11-03;3436;2;3;2024-11-03 12:55:00;;;240,4;45,0
8309;2024-11-03;3453;2;3;2024-11-03 14:38:00;;;143,82;45,0
8310;2024-11-03;3772;3;3;2024-11-03 13:43:00;;;206,17;60,0
8311;2024-11-03;3825;3;3;2024-11-03 10:58:00;;;371,17;60,0
8312;2024-11-03;3847;3;3;2024-11-03 12:20:00;;;289,17;60,0
8313;2024-11-03;3857;3;3;2024-11-03 10:19:00;;;418,47;60,0
8314;2024-11-03;3866;3;3;2024-11-03 12:39:00;;;278,47;60,0
8315;2024-11-03;3875;3;3;2024-11-03 12:43:00;;;274,47;60,0
8316;2024-11-03;3876;3;1;2024-11-03 12:28:00;2024-11-03 13:35:08;67,14;53,29;60,0
8317;2024-11-03;3878;3;3;2024-11-03 11:26:00;;;351,47;60,0
8318;2024-11-03;3880;3;3;2024-11-03 11:29:00;;;348,47;60,0
8319;2024-11-03;3883;3;3;2024-11-03 13:19:00;;;238,47;60,0
8320;2024-11-03;3951;4;1;2024-11-03 13:01:00;2024-11-03 14:15:43;74,72;54,09;60,0
8321;2024-11-03;4114;4;1;2024-11-03 12:44:00;;;76,57;60,0
8322;2024-11-03;4116;4;1;2024-11-03 12:35:00;;;85,57;60,0
8323;2024-11-03;4155;4;1;2024-11-03 11:26:00;;;154,57;60,0
8324;2024-11-03;4166;4;1;2024-11-03 12:08:00;;;112,57;60,0
8325;2024-11-03;4219;4;1;2024-11-03 12:29:00;;;96,63;60,0
8326;2024-11-03;4451;4;3;2024-11-03 13:15:00;;;246,32;60,0
8327;2024-11-03;4506;4;2;2024-11-03 12:05:00;2024-11-03 13:21:35;76,59;55,54;60,0
