customer_id;location_id;distance_km
6617;2;0,42
6617;3;6,6
6618;1;17,52
6618;2;0,58
6618;3;6,77
6619;1;17,52
6619;2;1,46
6619;3;8,3
6620;1;17,06
6620;2;0,79
6620;3;6,19
6621;1;16,95
6621;2;0,52
6621;3;6,46
6622;1;18,0
6622;2;1,23
6622;3;7,62
6623;1;16,45
6623;2;1,38
6623;3;8,3
6624;1;18,05
6624;2;1,64
6624;3;8,19
6625;1;16,49
6625;2;0,48
6625;3;7,02
6626;1;16,99
6626;2;1,83
6626;3;5,17
6627;1;16,68
6627;2;0,48
6627;3;6,63
6628;1;17,29
6628;2;1,46
6628;3;8,38
6629;1;17,41
6629;2;0,68
6629;3;7,46
6630;1;16,96
6630;2;0,0
6630;3;6,97
6631;1;17,77
6631;2;1,14
6631;3;6,11
6632;1;16,72
6632;2;1,17
6632;3;5,89
6633;1;16,49
6633;2;1,92
6633;3;8,87
6634;1;16,96
6634;2;0,0
6634;3;6,97
6635;1;16,96
6635;2;0,0
6635;3;6,97
6636;1;16,92
6636;2;1,26
6636;3;8,23
6637;1;16,9
6637;2;1,02
6637;3;8,0
6638;1;17,24
6638;2;1,29
6638;3;5,69
6639;1;17,26
6639;2;0,82
6639;3;7,71
6640;1;17,17
6640;2;0,66
6640;3;6,33
6641;1;16,85
6641;2;1,1
6641;3;5,91
6642;1;16,51
6642;2;0,71
6642;3;7,58
6643;1;17,96
6643;2;2,13
6643;3;4,99
6644;1;16,44
6644;2;0,87
6644;3;7,73
6645;1;17,31
6645;2;1,54
6645;3;5,44
6646;1;16,67
6646;2;0,81
6646;3;7,75
6647;1;16,97
6647;2;0,04
6647;3;6,93
6648;1;16,94
6648;2;0,33
6648;3;6,64
6649;1;17,53
6649;2;0,85
6649;3;6,29
6650;1;17,24
6650;2;0,41
6650;3;7,24
6651;1;17,11
6651;2;0,28
6651;3;7,2
6652;1;16,62
6652;2;0,61
6652;3;7,52
6653;1;16,64
6653;2;0,48
6653;3;7,36
6654;1;16,55
6654;2;0,76
6654;3;7,66
6655;1;17,69
6655;2;1,34
6655;3;8,08
6656;1;16,55
6656;2;0,92
6656;3;6,24
6657;1;17,36
6657;2;0,4
6657;3;7,02
6658;1;16,29
6658;2;1,25
6658;3;8,1
6659;1;17,65
6659;2;0,83
6659;3;6,46
6660;1;16,47
6660;2;0,97
6660;3;6,23
6661;1;17,11
6661;2;0,89
6661;3;6,09
6662;1;16,93
6662;2;1,45
6662;3;8,42
6663;1;17,04
6663;2;0,11
6663;3;7,05
6664;1;16,22
6664;2;1,98
6664;3;8,86
6665;1;17,43
6665;2;0,69
6665;3;7,45
6666;1;17,18
6666;2;0,79
6666;3;7,71
6667;1;17,53
6667;2;0,58
6667;3;6,8
6668;1;16,16
6668;2;1,73
6668;3;5,68
6669;1;16,67
6669;2;0,3
6669;3;7,06
6670;1;17,18
6670;2;1,08
6670;3;8,01
6671;1;17,44
6671;2;1,49
6671;3;8,37
6672;1;16,33
6672;2;1,04
6672;3;7,88
6673;1;16,32
6673;2;0,98
6673;3;7,79
6674;1;17,01
6674;2;0,97
6674;3;7,93
6675;1;17,69
6675;2;0,88
6675;3;7,44
6676;1;16,56
6676;2;0,45
6676;3;6,84
6677;1;17,69
6677;2;1,5
6677;3;5,59
6678;1;16,81
6678;2;1,1
6678;3;5,92
6679;1;16,56
6679;2;1,1
6679;3;6,04
6680;1;16,73
6680;2;0,69
6680;3;6,37
6681;1;16,46
6681;2;0,51
6681;3;7,09
6682;1;17,88
6682;2;1,06
6682;3;6,4
6683;1;16,96
6683;2;0,0
6683;3;6,97
6684;1;17,17
6684;2;0,66
6684;3;7,58
6685;1;17,1
6685;2;0,48
6685;3;6,5
6686;1;16,35
6686;2;1,71
6686;3;5,56
6687;1;16,24
6687;2;0,91
6687;3;7,62
6688;1;17,3
6688;2;1,18
6688;3;8,08
6689;1;17,36
6689;2;1,38
6689;3;8,28
6690;1;16,03
6690;2;1,0
6690;3;7,48
6691;1;17,55
6691;2;0,61
6691;3;7,08
6692;1;16,58
6692;2;0,44
6692;3;7,24
6693;1;16,65
6693;2;1,95
6693;3;5,17
6694;1;17,69
6694;2;0,73
6694;3;6,98
6695;1;17,25
6695;2;2,14
6695;3;9,08
6696;1;16,63
6696;2;1,63
6696;3;5,48
6697;1;16,5
6697;2;0,74
6697;3;7,6
6698;1;16,75
6698;2;0,52
6698;3;6,54
6699;1;16,33
6699;2;0,85
6699;3;7,62
6700;1;17,9
6700;2;0,96
6700;3;6,73
6701;1;17,23
6701;2;0,95
6701;3;7,86
6702;1;16,23
6702;2;0,74
6702;3;6,97
6703;1;16,15
6703;2;0,93
6703;3;7,56
6704;1;17,23
6704;2;0,91
6704;3;7,82
6705;1;17,15
6705;2;0,5
6705;3;6,5
6706;1;16,77
6706;2;1,18
6706;3;8,15
6707;1;17,32
6707;2;0,48
6707;3;6,62
6708;1;16,64
6708;2;1,29
6708;3;5,81
6709;1;16,85
6709;2;1,4
6709;3;8,38
6710;1;16,4
6710;2;0,57
6710;3;7,16
6711;1;16,78
6711;2;0,67
6711;3;7,63
6712;1;16,81
6712;2;1,45
6712;3;8,42
6713;1;16,92
6713;2;1,06
6713;3;5,94
6714;1;17,87
6714;2;1,02
6714;3;7,41
6715;1;16,81
6715;2;0,19
6715;3;7,1
6716;1;16,83
6716;2;1,08
6716;3;5,94
6717;1;17,35
6717;2;1,28
6717;3;5,72
6718;1;17,88
6718;2;1,03
6718;3;6,44
6719;1;17,23
6719;2;0,91
6719;3;7,82
6720;1;17,13
6720;2;0,3
6720;3;7,2
6721;1;16,71
6721;2;0,5
6721;3;7,43
6722;1;16,44
6722;2;0,66
6722;3;7,43
6723;1;16,61
6723;2;0,9
6723;3;6,21
6724;1;17,83
6724;2;2,14
6724;3;4,93
6725;1;16,63
6725;2;1,67
6725;3;5,44
6726;1;16,25
6726;2;0,72
6726;3;7,22
6727;1;17,26
6727;2;0,34
6727;3;7,12
6728;1;17,36
6728;2;1,28
6728;3;5,71
6729;1;16,82
6729;2;0,78
6729;3;6,24
6730;1;16,95
6730;2;0,21
6730;3;7,18
6731;1;17,62
6731;2;0,78
6731;3;7,37
6732;1;17,95
6732;2;1,39
6732;3;5,92
6733;1;16,45
6733;2;0,51
6733;3;7,07
6734;1;16,57
6734;2;0,48
6734;3;7,29
6735;1;17,16
6735;2;0,76
6735;3;6,22
6736;1;16,74
6736;2;0,67
6736;3;6,38
6737;1;16,31
6737;2;0,65
6737;3;7,0
6738;1;17,69
6738;2;0,97
6738;3;7,59
6739;1;17,36
6739;2;1,55
6739;3;8,46
6740;1;17,6
6740;2;1,53
6740;3;5,52
6741;1;16,61
6741;2;0,78
6741;3;6,34
6742;1;16,4
6742;2;1,33
6742;3;5,91
6743;1;16,54
6743;2;0,75
6743;3;7,64
6744;1;16,42
6744;2;1,39
6744;3;8,3
6745;1;17,49
6745;2;1,74
6745;3;8,62
6746;1;17,55
6746;2;0,66
6746;3;7,24
6747;1;17,51
6747;2;0,73
6747;3;6,44
6748;1;17,95
6748;2;1,1
6748;3;6,43
6749;1;17,35
6749;2;2,02
6749;3;8,94
6750;1;18,08
6750;2;2,64
6750;3;4,47
6751;1;15,83
6751;2;1,46
6751;3;8,06
6752;1;17,13
6752;2;0,74
6752;3;6,24
6753;1;17,06
6753;2;1,0
6753;3;7,96
6754;1;17,0
6754;2;0,48
6754;3;6,5
6755;1;17,53
6755;2;2,1
6755;3;4,89
6756;1;17,03
6756;2;1,18
6756;3;8,15
6757;1;16,57
6757;2;0,72
6757;3;6,44
6758;1;17,29
6758;2;0,59
6758;3;7,43
6759;1;16,63
6759;2;0,66
6759;3;7,57
6760;1;17,01
6760;2;0,1
6760;3;6,87
6761;1;17,12
6761;2;0,41
6761;3;6,58
6762;1;16,33
6762;2;0,64
6762;3;7,16
6763;1;16,48
6763;2;1,07
6763;3;7,98
6764;1;16,63
6764;2;1,55
6764;3;8,5
6765;1;17,22
6765;2;0,85
6765;3;7,76
6766;1;16,92
6766;2;1,38
6766;3;5,62
6767;1;17,05
6767;2;0,39
6767;3;6,58
6768;1;17,46
6768;2;0,6
6768;3;6,61
6769;1;16,96
6769;2;0,55
6769;3;6,43
6770;1;17,65
6770;2;1,54
6770;3;5,53
6771;1;16,66
6771;2;0,31
6771;3;6,96
6772;1;17,36
6772;2;0,48
6772;3;7,21
6773;1;16,47
6773;2;1,35
6773;3;5,84
6774;1;16,67
6774;2;1,46
6774;3;5,63
6775;1;17,07
6775;2;0,81
6775;3;7,76
6776;1;18,12
6776;2;1,35
6776;3;6,24
6777;1;17,01
6777;2;0,16
6777;3;6,81
6778;1;16,6
6778;2;0,92
6778;3;7,85
6779;1;16,84
6779;2;1,21
6779;3;5,81
6780;1;17,1
6780;2;0,91
6780;3;7,86
6781;1;17,4
6781;2;1,11
6781;3;5,91
6782;1;16,69
6782;2;1,2
6782;3;8,16
6783;1;17,03
6783;2;0,98
6783;3;7,95
6784;1;17,06
6784;2;0,84
6784;3;6,13
6785;1;17,34
6785;2;0,72
6785;3;6,32
6786;1;17,0
6786;2;0,38
6786;3;7,35
6787;1;16,64
6787;2;0,83
6787;3;6,27
6788;1;16,4
6788;2;1,16
6788;3;6,09
6789;1;16,47
6789;2;0,5
6789;3;7,09
6790;1;17,22
6790;2;0,54
6790;3;6,48
6791;1;16,15
6791;2;1,46
6791;3;8,27
6792;1;17,14
6792;2;0,21
6792;3;7,07
6793;1;17,08
6793;2;0,77
6793;3;6,2
6794;1;17,63
6794;2;1,49
6794;3;8,29
6795;1;16,17
6795;2;0,79
6795;3;7,18
6796;1;16,76
6796;2;0,29
6796;3;6,79
6797;1;16,36
6797;2;0,86
6797;3;6,48
6798;1;17,4
6798;2;1,79
6798;3;5,19
6799;1;17,01
6799;2;0,51
6799;3;7,48
6800;1;18,07
6800;2;1,56
6800;3;5,81
6801;1;16,28
6801;2;0,89
6801;3;6,55
6802;1;16,88
6802;2;0,92
6802;3;6,08
6803;1;17,76
6803;2;0,83
6803;3;6,69
6804;1;16,64
6804;2;0,39
6804;3;7,23
6805;1;16,76
6805;2;0,66
6805;3;7,62
6806;1;16,63
6806;2;0,56
6806;3;6,58
6807;1;16,18
6807;2;0,8
6807;3;7,27
6808;1;17,28
6808;2;0,74
6808;3;6,27
6809;1;16,38
6809;2;0,86
6809;3;7,67
6810;1;17,18
6810;2;0,22
6810;3;6,93
6811;1;16,47
6811;2;0,75
6811;3;7,6
6812;1;16,72
6812;2;0,62
6812;3;7,57
6813;1;16,78
6813;2;1,03
6813;3;6,0
6814;1;16,75
6814;2;1,45
6814;3;5,61
6815;1;16,57
6815;2;0,96
6815;3;7,88
6816;1;17,49
6816;2;0,55
6816;3;7,11
6817;1;17,61
6817;2;0,68
6817;3;7,14
6818;1;17,57
6818;2;1,03
6818;3;7,78
6819;1;16,3
6819;2;0,8
6819;3;7,51
6820;1;17,2
6820;2;0,53
6820;3;6,48
6821;1;16,6
6821;2;0,46
6821;3;6,74
6822;1;17,16
6822;2;0,42
6822;3;7,32
6823;1;17,02
6823;2;0,6
6823;3;6,37
6824;1;16,11
6824;2;0,86
6824;3;7,1
6825;1;16,55
6825;2;0,44
6825;3;6,88
6826;1;16,9
6826;2;0,08
6826;3;6,94
6827;1;17,69
6827;2;0,74
6827;3;7,05
6828;1;15,93
6828;2;1,16
6828;3;7,67
6829;1;17,38
6829;2;1,06
6829;3;7,93
6830;1;15,46
6830;2;1,58
6830;3;7,76
6831;1;16,28
6831;2;0,74
6831;3;6,82
6832;1;16,0
6832;2;0,98
6832;3;7,32
6833;1;17,08
6833;2;0,58
6833;3;6,39
6834;1;16,6
6834;2;0,4
6834;3;7,18
6835;1;16,53
6835;2;0,44
6835;3;6,98
6836;1;16,03
6836;2;1,02
6836;3;6,75
6837;1;17,84
6837;2;1,4
6837;3;5,82
6838;1;15,84
6838;2;2,09
6838;3;8,85
6839;1;16,27
6839;2;0,77
6839;3;7,41
6840;1;16,96
6840;2;0,0
6840;3;6,97
6841;1;16,96
6841;2;0,0
6841;3;6,97
6842;1;17,5
6842;2;1,53
6842;3;8,39
6843;1;16,43
6843;2;0,83
6843;3;6,44
6844;1;16,92
6844;2;0,68
6844;3;6,31
6845;1;17,51
6845;2;0,64
6845;3;6,59
6846;1;17,52
6846;2;0,92
6846;3;7,68
6847;1;17,18
6847;2;1,58
6847;3;5,39
6848;1;16,96
6848;2;0,0
6848;3;6,97
6849;1;16,88
6849;2;1,42
6849;3;5,6
6850;1;16,92
6850;2;0,21
6850;3;7,18
6851;1;17,31
6851;2;1,46
6851;3;5,52
6852;1;16,78
6852;2;0,77
6852;3;7,74
6853;1;17,04
6853;2;0,23
6853;3;7,18
6854;1;15,89
6854;2;1,48
6854;3;6,24
6855;1;16,42
6855;2;0,56
6855;3;6,95
6856;1;17,41
6856;2;0,84
6856;3;7,66
6857;1;17,91
6857;2;1,07
6857;3;7,44
6858;1;17,07
6858;2;1,29
6858;3;8,25
6859;1;16,59
6859;2;0,39
6859;3;6,92
6860;1;17,32
6860;2;0,49
6860;3;7,28
6861;1;18,23
6861;2;1,58
6861;3;5,96
6862;1;17,24
6862;2;1,31
6862;3;5,67
6863;1;17,47
6863;2;1,33
6863;3;5,69
6864;1;16,13
6864;2;0,84
6864;3;7,01
6865;1;16,26
6865;2;1,51
6865;3;8,38
6866;1;17,74
6866;2;1,08
6866;3;7,7
6867;1;16,74
6867;2;0,91
6867;3;7,88
6868;1;16,47
6868;2;1,07
6868;3;7,97
6869;1;16,69
6869;2;0,43
6869;3;6,68
6870;1;16,96
6870;2;0,0
6870;3;6,97
6871;1;17,35
6871;2;0,43
6871;3;6,76
6872;1;17,31
6872;2;1,54
6872;3;5,43
6873;1;17,12
6873;2;1,27
6873;3;5,7
6874;1;17,27
6874;2;0,37
6874;3;7,16
6875;1;17,06
6875;2;1,37
6875;3;8,33
6876;1;16,91
6876;2;0,73
6876;3;7,71
6877;1;17,12
6877;2;1,27
6877;3;5,71
6878;1;15,83
6878;2;1,33
6878;3;7,84
6879;1;17,1
6879;2;0,88
6879;3;6,09
6880;1;16,53
6880;2;0,45
6880;3;6,9
6881;1;17,36
6881;2;0,44
6881;3;6,74
6882;1;16,96
6882;2;0,0
6882;3;6,97
6883;1;17,74
6883;2;1,66
6883;3;5,43
6884;1;17,38
6884;2;0,46
6884;3;7,15
6885;1;16,17
6885;2;1,44
6885;3;8,27
6886;1;16,96
6886;2;0,16
6886;3;6,81
6887;1;17,14
6887;2;0,99
6887;3;7,93
6888;1;17,46
6888;2;1,88
6888;3;8,77
6889;1;17,24
6889;2;0,73
6889;3;7,62
6890;1;17,92
6890;2;0,99
6890;3;7,21
6891;1;16,58
6891;2;0,75
6891;3;6,39
6892;1;16,74
6892;2;1,6
6892;3;5,47
6893;1;17,19
6893;2;0,22
6893;3;6,93
6894;1;16,54
6894;2;0,97
6894;3;7,88
6895;1;16,1
6895;2;0,87
6895;3;7,17
6896;1;16,06
6896;2;0,93
6896;3;7,36
6897;1;16,24
6897;2;1,27
6897;3;6,11
6898;1;17,94
6898;2;1,01
6898;3;6,64
6899;1;17,16
6899;2;1,07
6899;3;8,02
6900;1;17,35
6900;2;0,98
6900;3;7,85
6901;1;16,96
6901;2;0,0
6901;3;6,97
6902;1;16,99
6902;2;1,25
6902;3;8,22
6903;1;16,4
6903;2;1,06
6903;3;6,2
6904;1;16,6
6904;2;1,81
6904;3;5,32
6905;1;16,71
6905;2;1,14
6905;3;8,1
6906;1;16,56
6906;2;0,74
6906;3;7,63
6907;1;16,6
6907;2;1,2
6907;3;5,92
6908;1;17,06
6908;2;0,88
6908;3;6,09
6909;1;17,2
6909;2;1,21
6909;3;8,15
6910;1;16,31
6910;2;1,08
6910;3;6,26
6911;1;17,56
6911;2;0,63
6911;3;6,73
6912;1;16,44
6912;2;0,96
6912;3;6,28
6913;1;17,13
6913;2;0,31
6913;3;7,21
6914;1;17,28
6914;2;0,95
6914;3;6,05
6915;1;16,96
6915;2;0,0
6915;3;6,97
6916;1;17,56
6916;2;0,71
6916;3;7,32
6917;1;16,67
6917;2;1,62
6917;3;5,47
6918;1;16,99
6918;2;0,88
6918;3;6,09
6919;1;16,39
6919;2;1,06
6919;3;6,2
6920;1;16,9
6920;2;1,17
6920;3;8,14
6921;1;17,91
6921;2;1,47
6921;3;5,78
6922;1;16,59
6922;2;0,7
6922;3;7,61
6923;1;17,01
6923;2;0,86
6923;3;7,83
6924;1;17,31
6924;2;1,23
6924;3;5,75
6925;1;17,3
6925;2;1,37
6925;3;8,28
6926;1;17,37
6926;2;0,51
6926;3;6,64
6927;1;16,77
6927;2;1,09
6927;3;5,95
6928;1;17,04
6928;2;1,73
6928;3;8,7
6929;1;17,8
6929;2;1,09
6929;3;6,21
6930;1;17,67
6930;2;1,54
6930;3;8,33
6931;1;17,05
6931;2;1,59
6931;3;5,4
6932;1;16,65
6932;2;0,65
6932;3;7,57
6933;1;18,16
6933;2;1,51
6933;3;7,89
6934;1;16,62
6934;2;1,4
6934;3;8,35
6935;1;17,2
6935;2;0,27
6935;3;7,08
6936;1;16,98
6936;2;0,16
6936;3;6,81
6937;1;17,01
6937;2;0,5
6937;3;7,47
6938;1;16,92
6938;2;1,52
6938;3;8,49
6939;1;17,38
6939;2;1,23
6939;3;8,12
6940;1;17,12
6940;2;0,16
6940;3;7,0
6941;1;17,98
6941;2;1,23
6941;3;6,22
6942;1;16,31
6942;2;1,01
6942;3;6,35
6943;1;17,26
6943;2;0,85
6943;3;7,75
6944;1;16,51
6944;2;0,55
6944;3;7,34
6945;1;16,63
6945;2;0,91
6945;3;7,86
6946;1;17,4
6946;2;0,86
6946;3;7,68
6947;1;16,6
6947;2;0,69
6947;3;6,46
6948;1;16,09
6948;2;0,97
6948;3;7,54
6949;1;17,01
6949;2;0,61
6949;3;7,58
6950;1;16,47
6950;2;1,5
6950;3;5,69
6951;1;16,96
6951;2;0,0
6951;3;6,97
6952;1;17,0
6952;2;1,8
6952;3;8,77
6953;1;16,39
6953;2;0,58
6953;3;7,04
6954;1;17,41
6954;2;2,3
6954;3;4,67
6955;1;17,1
6955;2;0,22
6955;3;6,79
6956;1;16,62
6956;2;0,39
6956;3;6,84
6957;1;17,23
6957;2;1,26
6957;3;5,71
6958;1;16,79
6958;2;0,41
6958;3;7,36
6959;1;17,16
6959;2;0,41
6959;3;7,32
6960;1;16,2
6960;2;0,98
6960;3;7,69
6961;1;16,8
6961;2;0,2
6961;3;7,11
6962;1;17,66
6962;2;1,84
6962;3;5,2
6963;1;16,96
6963;2;0,0
6963;3;6,97
6964;1;16,84
6964;2;1,14
6964;3;5,87
6965;1;17,76
6965;2;1,08
6965;3;6,18
6966;1;17,81
6966;2;1,47
6966;3;5,71
6967;1;15,65
6967;2;1,58
6967;3;6,45
6968;1;17,23
6968;2;0,6
6968;3;7,49
6969;1;17,4
6969;2;0,52
6969;3;7,22
6970;1;15,93
6970;2;2,08
6970;3;8,89
6971;1;16,41
6971;2;1,29
6971;3;8,18
6972;1;16,73
6972;2;0,57
6972;3;7,52
6973;1;16,43
6973;2;0,56
6973;3;6,87
6974;1;17,56
6974;2;0,7
6974;3;6,56
6975;1;16,9
6975;2;0,48
6975;3;6,51
6976;1;16,59
6976;2;0,38
6976;3;6,95
6977;1;17,38
6977;2;0,99
6977;3;7,85
6978;1;17,2
6978;2;0,86
6978;3;7,78
6979;1;17,67
6979;2;0,79
6979;3;7,29
6980;1;17,19
6980;2;1,1
6980;3;8,03
6981;1;17,77
6981;2;1,87
6981;3;5,21
6982;1;15,9
6982;2;1,91
6982;3;8,67
6983;1;16,94
6983;2;1,1
6983;3;5,89
6984;1;16,99
6984;2;0,42
6984;3;7,39
6985;1;17,54
6985;2;1,1
6985;3;5,98
6986;1;17,0
6986;2;2,48
6986;3;4,54
6987;1;17,72
6987;2;1,68
6987;3;5,4
6988;1;17,6
6988;2;1,26
6988;3;5,82
6989;1;16,96
6989;2;0,71
6989;3;7,68
6990;1;17,44
6990;2;0,66
6990;3;6,47
6991;1;16,92
6991;2;0,75
6991;3;7,72
6992;1;17,55
6992;2;1,2
6992;3;8,0
6993;1;16,65
6993;2;1,77
6993;3;5,34
6994;1;17,14
6994;2;0,85
6994;3;7,79
6995;1;16,95
6995;2;0,7
6995;3;6,29
6996;1;16,44
6996;2;0,57
6996;3;6,83
6997;1;17,69
6997;2;1,42
6997;3;5,69
6998;1;16,71
6998;2;0,58
6998;3;7,53
6999;1;16,75
6999;2;0,84
6999;3;6,21
7000;1;16,91
7000;2;0,39
7000;3;6,6
7001;1;17,12
7001;2;1,3
7001;3;5,67
7002;1;16,82
7002;2;0,25
7002;3;6,79
7003;1;16,33
7003;2;1,65
7003;3;8,56
7004;1;18,35
7004;2;1,4
7004;3;6,77
7005;1;17,27
7005;2;0,33
7005;3;6,85
7006;1;16,42
7006;2;1,84
7006;3;5,39
7007;1;16,74
7007;2;0,55
7007;3;7,5
7008;1;16,54
7008;2;0,46
7008;3;7,21
7009;1;17,06
7009;2;1,25
7009;3;8,21
7010;1;17,47
7010;2;0,99
7010;3;6,07
7011;1;16,96
7011;2;0,0
7011;3;6,97
7012;1;17,55
7012;2;0,61
7012;3;6,78
7013;1;17,3
7013;2;1,24
7013;3;8,14
7014;1;16,53
7014;2;1,07
7014;3;8,0
7015;1;17,58
7015;2;1,1
7015;3;6,01
7016;1;16,53
7016;2;0,43
7016;3;7,02
7017;1;16,9
7017;2;0,21
7017;3;6,78
7018;1;16,37
7018;2;0,65
7018;3;7,32
7019;1;16,88
7019;2;0,19
7019;3;6,81
7020;1;16,58
7020;2;1,5
7020;3;8,45
7021;1;17,15
7021;2;1,65
7021;3;8,61
7022;1;16,52
7022;2;0,56
7022;3;7,38
7023;1;17,68
7023;2;1,41
7023;3;5,69
7024;1;17,72
7024;2;0,92
7024;3;6,4
7025;1;16,91
7025;2;0,45
7025;3;7,42
7026;1;17,32
7026;2;0,36
7026;3;7,01
7027;1;16,01
7027;2;1,13
7027;3;7,71
7028;1;17,66
7028;2;0,92
7028;3;7,53
7029;1;16,56
7029;2;0,82
7029;3;7,73
7030;1;16,57
7030;2;0,5
7030;3;6,73
7031;1;17,17
7031;2;0,23
7031;3;7,07
7032;1;17,09
7032;2;0,77
7032;3;7,72
7033;1;17,53
7033;2;0,89
7033;3;7,62
7034;1;15,91
7034;2;1,55
7034;3;6,13
7035;1;18,03
7035;2;1,18
7035;3;6,4
7036;1;17,08
7036;2;0,26
7036;3;7,19
7037;1;16,64
7037;2;1,14
7037;3;5,95
7038;1;16,98
7038;2;0,79
7038;3;6,19
7039;1;16,8
7039;2;0,56
7039;3;6,46
7040;1;17,18
7040;2;1,08
7040;3;8,02
7041;1;17,21
7041;2;0,4
7041;3;7,27
7042;1;16,93
7042;2;0,07
7042;3;7,04
7043;1;16,68
7043;2;0,33
7043;3;6,85
7044;1;17,92
7044;2;1,38
7044;3;5,91
7045;1;17,42
7045;2;0,5
7045;3;6,74
7046;1;17,59
7046;2;0,73
7046;3;6,55
7047;1;16,53
7047;2;0,48
7047;3;7,24
7048;1;16,07
7048;2;1,59
7048;3;8,38
7049;1;16,4
7049;2;1,27
7049;3;8,17
7050;1;17,08
7050;2;0,74
7050;3;6,23
7051;1;16,4
7051;2;0,63
7051;3;6,78
7052;1;16,87
7052;2;0,74
7052;3;6,26
7053;1;17,89
7053;2;0,94
7053;3;7,05
7054;1;16,43
7054;2;0,6
7054;3;7,31
7055;1;16,76
7055;2;0,3
7055;3;6,78
7056;1;16,91
7056;2;1,43
7056;3;8,4
7057;1;17,76
7057;2;1,03
7057;3;6,26
7058;1;17,25
7058;2;0,33
7058;3;7,12
7059;1;16,7
7059;2;1,03
7059;3;7,99
7060;1;17,61
7060;2;0,78
7060;3;6,48
7061;1;16,35
7061;2;1,03
7061;3;6,27
7062;1;16,47
7062;2;1,49
7062;3;8,42
7063;1;16,52
7063;2;1,03
7063;3;6,14
7064;1;17,42
7064;2;0,5
7064;3;6,73
7065;1;15,84
7065;2;1,21
7065;3;6,76
7066;1;16,49
7066;2;2,0
7066;3;8,94
7067;1;17,24
7067;2;0,58
7067;3;6,44
7068;1;17,6
7068;2;1,19
7068;3;7,96
7069;1;17,55
7069;2;1,86
7069;3;5,15
7070;1;17,26
7070;2;1,29
7070;3;5,68
7071;1;16,17
7071;2;0,92
7071;3;7,55
7072;1;16,79
7072;2;0,64
7072;3;6,39
7073;1;17,44
7073;2;0,96
7073;3;6,1
7074;1;17,27
7074;2;0,93
7074;3;6,07
7075;1;17,61
7075;2;1,03
7075;3;6,12
7076;1;17,26
7076;2;0,77
7076;3;7,66
7077;1;16,64
7077;2;0,37
7077;3;7,18
7078;1;16,96
7078;2;0,0
7078;3;6,97
7079;1;16,4
7079;2;0,56
7079;3;7,11
7080;1;17,64
7080;2;1,36
7080;3;8,14
7081;1;17,12
7081;2;0,71
7081;3;6,27
7082;1;16,74
7082;2;0,59
7082;3;6,46
7083;1;17,06
7083;2;0,76
7083;3;6,22
7084;1;17,33
7084;2;0,4
7084;3;6,8
7085;1;17,02
7085;2;0,38
7085;3;6,6
7086;1;16,19
7086;2;0,9
7086;3;6,67
7087;1;16,31
7087;2;0,66
7087;3;6,95
7088;1;17,33
7088;2;1,42
7088;3;5,57
7089;1;16,86
7089;2;1,0
7089;3;6,01
7090;1;17,09
7090;2;1,03
7090;3;7,99
7091;1;17,19
7091;2;0,32
7091;3;6,72
7092;1;17,57
7092;2;0,63
7092;3;7,11
7093;1;16,91
7093;2;0,64
7093;3;6,35
7094;1;16,42
7094;2;1,32
7094;3;5,91
7095;1;16,96
7095;2;0,59
7095;3;7,56
7096;1;16,84
7096;2;0,13
7096;3;6,95
7097;1;16,32
7097;2;0,79
7097;3;7,52
7098;1;17,36
7098;2;1,29
7098;3;5,7
7099;1;15,85
7099;2;1,24
7099;3;7,7
7100;1;15,73
7100;2;1,37
7100;3;7,76
7101;1;17,38
7101;2;0,5
7101;3;6,67
7102;1;17,58
7102;2;1,25
7102;3;8,04
7103;1;16,34
7103;2;0,73
7103;3;7,44
7104;1;17,48
7104;2;0,64
7104;3;7,32
7105;1;17,47
7105;2;0,67
7105;3;6,49
7106;1;17,45
7106;2;0,73
7106;3;6,38
7107;1;16,91
7107;2;1,03
7107;3;8,0
7108;1;16,68
7108;2;0,77
7108;3;6,31
7109;1;16,95
7109;2;0,76
7109;3;7,73
7110;1;17,03
7110;2;0,93
7110;3;6,04
7111;1;15,81
7111;2;1,43
7111;3;6,41
7112;1;17,41
7112;2;0,48
7112;3;6,76
7113;1;17,16
7113;2;0,27
7113;3;7,13
7114;1;15,95
7114;2;1,07
7114;3;7,48
7115;1;17,74
7115;2;1,38
7115;3;8,09
7116;1;17,03
7116;2;0,58
7116;3;7,54
7117;1;17,18
7117;2;0,39
7117;3;7,28
7118;1;16,88
7118;2;0,28
7118;3;6,72
7119;1;16,6
7119;2;1,11
7119;3;8,05
7120;1;16,94
7120;2;1,31
7120;3;5,69
7121;1;17,19
7121;2;0,85
7121;3;7,77
7122;1;16,68
7122;2;1,1
7122;3;8,06
7123;1;16,85
7123;2;0,27
7123;3;6,75
7124;1;17,03
7124;2;1,28
7124;3;8,24
7125;1;17,3
7125;2;1,01
7125;3;5,98
7126;1;16,48
7126;2;0,64
7126;3;7,45
7127;1;17,67
7127;2;0,74
7127;3;6,71
7128;1;17,48
7128;2;0,68
7128;3;7,38
7129;1;16,91
7129;2;0,65
7129;3;6,34
7130;1;16,45
7130;2;1,49
7130;3;8,42
7131;1;16,88
7131;2;1,09
7131;3;8,06
7132;1;16,16
7132;2;1,21
7132;3;6,26
7133;1;15,98
7133;2;1,11
7133;3;7,63
7134;1;16,87
7134;2;0,86
7134;3;7,83
7135;1;16,21
